OTU_ID	Mag551	AmbKAF	Kib309	Mas621	Mas620	Kib490	Kib497	Kib496	Kib495	Kib499	Mas624	Tav186	Nam119	Sul275	Sul274	AmbGYA	Tav234	Olo523	Olo167	Olo161	Tav217	Mas619	Mas614	Mas615	Mas616	Olo524	AmbWAJ	KibA4	AmbANE	Nam109	KibA5	Tav225	Tav224	Nam25	Mas622	Nam22	Nam21	Nam20	Tav229	Kib384	Bis105	Bis104	Bis107	Bis106	Bis101	Bis100	Bis103	Olo184	Nam49	Nam120	Tav199	AmbLEY	Mas602	Mas601	Mas600	BLANK1	BLANK2	BLANK3	BLANK4	Tav227	Bis83	Bis82	Bis81	Nam24	Bis85	Bis84	Bis89	Nak647	Nam55	Nam52	Nam50	Nam51	NaiU	Olo172	Olo173	Ema724	AmbCAY	NaiL	NaiN	Kib512	Kib355	Nam114	Nam115	Nam116	Nam117	Nam110	Olo577	NaiB	Olo575	Kib484	Mag530	Mag533	Bis98	Tav207	Bis96	Bis97	Bis90	Bis91	Bis92	Bis93	Nam45	Sul276	Olo182	AmbGRA	Mag536	Mag542	Olo160	OloP	AmbHOJ	Kib507	Bis62	Kib503	Bis66	Nam41	Olo563	Olo564	Olo566	Mag548	AmbYUG	TavA	Mag540	Mag541	AmbBOO	Mag544	Mag545	Mag547	Nam112	AmbTHU	Olo159	Olo150	Olo152	Olo155	Olo156	AmbFIN	Bis71	Bis77	Bis74	Mag550	Bis79	Mas587	Sul287	Sul281	Olo570	WaterBLANK1	Mas597	Mas596	Mas595	Mas592	Olo571	Kib509B	Mas589	Mas598	SulZ12	Nam8	Sul292	Sul291	Sul290	Ema711	Ema704	Ema705	Ema706	Ema710	Ema701	Ema702	Olo573	SulN	WaterBLANK	Ema708	Ema709	KibA6	SulZ6	Kib314	SulZ5	Nam13	AmbLYB	Nam16	Nam17	Nam15	Mag531	Kib485	Kib486	Kib487	Mag535	SulI	Kib482	Kib483	AmbHYD	Kib488	Tav205	Olo526	Tav245	Bis73	Olo183	Olo146	KibX	KibY	Ema717	Olo149	Ema715	Ema719	KibT	Olo148	taxonomy
r1.523	0.64061499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536.1667348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836.431227	0	0	0	3.220611916	0	0	0	0	0	0	0	0	0	0	0	0	528.8852726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
r1.524	0	0	0	0	0	0	0	0.458505273	0	11.49036837	0	0	0	14.74840949	35.93303389	0	3.672612802	0	8.932559178	0	0	0	0	0.961538462	0	0	0	0	0	28.87844191	3.533568905	0	0	0	0	0	0	0	0	0	44.73085671	0	0	0	16.12200436	42.11490043	19.01469317	6.384814495	0	177.9266162	0	0	4.528612598	1.020408163	0	0	0	0	0	0	0	69.45520269	2.093802345	0	0	113.1198347	19.34945788	0	0	0.604960678	0	0	0	190.7872121	41.06583072	0.396667989	0	0	126.1069784	22.85714286	0	13.78654623	0	1.233480176	5.261248186	1.173020528	0	165.3038975	0	0	0	0	0.585823081	0	71.4084903	48.91815616	42.2284406	19.27955353	9.290540541	0.600240096	34.16955017	2.498958767	3.115264798	0	0	0.884564352	0	0	0	0	25.80893683	0	0	15.59850797	0	1.5	0	0	0	0.459347726	0	0	0	0	0	0	0	0	53.1184721	35.29411765	63.14580941	79.03494176	1.082251082	0	57.97742863	0	0	0	5.434782609	0.767852572	0	14.90483834	0	0	0	0	5.833171301	25.44823597	0	0	0	0	0.260348867	0	0.610873549	0	0	12.19512195	0	10.72705602	0	8.260670032	0	4.229607251	0	0	0	0	14.49275362	1.174398121	0	0	0	0	0	0	0	0	0	0	0	1.456876457	0	0	0	0	0	0	0	12.24055349	0	84.09630383	28.5115304	0	79.66913365	0	9.194673431	32.20241518	5.208333333	3.921568627	13.66120219	131.8718381	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
r1.525	0	0	0	13.65638767	2.730109204	0	60.49382716	5.502063274	0.964320154	94.62656303	1.371742112	2.394636015	4.316546763	55.23423944	45.12045733	0	36.72612802	11.70705146	35.28360875	8.620689655	4.010695187	0	0	69.47115385	24.17794971	2.949852507	0	1.686340641	0	20.81934184	11.77856302	14.64254953	5.932517612	2.145155524	5.26546731	1.315789474	1.64406083	0.911161731	14.68668407	1.493651979	3.790750569	11.32342534	40.69537732	7.695596409	10.89324619	6.408789197	6.338231057	17.25625539	4.716981132	19.8019802	0.761035008	6.489675516	2.88184438	18.36734694	0	0	0	0	0	6.572769953	56.05381166	58.35269817	14.23785595	1.273074475	10.2663707	355.8884298	17.84820684	3.891050584	0.488758553	0	0	8.908685969	0.381388253	194.2248195	24.45141066	39.66679889	2.727272727	0	11.33545873	15.91836735	0	43.02353221	3.741496599	3.348017621	15.78374456	8.797653959	11.4213198	97.30171709	5.511328843	37.65932793	0	0	15.8172232	11.27668143	7.028394715	0.940733772	27.9827016	3.805175038	0.281531532	8.403361345	9.515570934	10.20408163	12.80719972	4.026845638	0	80.05307386	275.4693752	13.86623165	245.4804948	52.16456037	43.52850539	29.60526316	0	84.43540183	26.71118531	1.5	112.3648331	0	3.685503686	38.585209	0	17.85173979	48.40032814	0	0	0	6.082725061	0	4.177857356	219.7478992	14.35132032	10.81530782	4.68975469	17.35015773	38.28280593	0.742942051	7.133303611	16.273393	12.42236025	1.535705145	28.5799345	52.7401972	22.93577982	0	44.96547294	0	10.49970834	37.01561596	13.94585726	68.89185581	0	0	66.64931008	0	23.82406842	18.78573373	0	0	0	7.151370679	0	7.801743919	33.89830508	4.229607251	70.80673244	39.64757709	0	29.7029703	0	3.523194363	27.35184418	15.08060322	0.46641791	1.680672269	4.905968929	0.744878957	1.700680272	0	0	31.51515152	51.07473871	83.91608392	0	5.224660397	30.21401595	21.49912841	0	20.3632361	0	87.01436935	21.80685358	81.38351984	15.51362683	11.93317422	11.10143666	12.93103448	25.99873177	4.600345026	0.520833333	2.352941176	26.63934426	16.86340641	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
r1.526	465.086483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528.7356322	0	0	0	0	0	0	0	0	0	0	0	0	0.370782351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64061499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.1679608	113.271344	0	1.610954491	0	0	0	0	0	0	0	0	0	0	0	0	0	644.7797716	0	0	0	0	0	0	0	0	0	537.0065789	0	0	448.574969	0	0	77.42117117	55.55555556	0	0	0	0	0	0	0	0	0	0	0	0	597.640358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.0317538	0	0	0	0.422119038	0	0	0	0	0	0	0	0	0	0	0	0.217675229	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
r1.527	0	0	0	0	2.340093604	0	0	0	0	21.62892869	0	0	0.35971223	15.03759398	0	0	0	0	0	0	0	0	0	258.4134615	4.352030948	0	0	0	0	0	0	46.94229113	0	0	16.23519087	0	0	0	389.0339426	0	1.263583523	0	0	99.18768705	290.8496732	0	0	62.64020708	0	0	0	0	6.175380815	0	0	0	0	0	0	0	0	0	0	0	0	1.549586777	0	0	0	0	0	7.423904974	0	0	0	0	0	0	1.771165427	0	0	0	0	0	29.7532656	12.60997067	0	70.04633415	0	0	0	0	0	0	0	0	18.57033834	6.088280061	0	0	0	14.57725948	0	0	0	64.13091552	0	0	0	0	0	0	0	0	0	7.5	0	0	0	5.512172715	0	3.328290469	0	0	0	0	0	0	0	12.18487395	0	0	0	0	0	0	0	0	0	0	0	73.14836047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59159929	22.43589744	0	0	0	0	0	0	0	0	16.46639964	0.339097999	0	0	0	0	0	1.150086256	0	20.39215686	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
r1.528	0.64061499	0	0	0	0.780031201	0	0	0	0	0	157.7503429	0	4.676258993	0	0	0	0	0	0	0	0	0	2.214839424	0.240384615	0	3.605375287	0	0	0	22.61025297	0	0	0	25.74186629	0	1.315789474	0.822030415	2.733485194	0	0	0	0	0	0	2.832244009	0	4.033419764	0	0	51.83459522	0	0	0	0	2.70869244	0	0	0	0	0	9.288917361	3.098373354	0	0	0	4.907024793	7.17264387	0	48.87585533	0	0	8.53749072	0	0	0	0	0	0	0	0	0	63.22795341	24.82993197	43.34801762	49.34687954	9.384164223	0	0	18.98346601	0	0	4.226542688	0	0	1.405678943	11.28880527	0	1.775748351	0	14.10564226	0	0	0	0	0	0	0	0	0	0	0	0	17.32755748	0	0	0	199.341796	0	0	0	0	4.236006051	0	0.563063063	0	0.582750583	31.93430657	0	0	0	0	0	0	0	13.27727373	0	0	0	1.164596273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404040404	0	0	0	0	0	0	0	0	0	0	0	4.069175992	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
r1.529	12.17168482	0	2.159827214	2.202643172	5.070202808	7.593265104	3.703703704	0	5.143040823	7.096992227	0	9.578544061	5.035971223	6.072874494	6.737443855	0	8.919202518	4.628369181	6.699419384	0	8.021390374	3.827751196	0	0.721153846	3.868471954	3.277613897	6.884681583	0	0	6.939780613	0	14.2118863	32.99962922	0	0.877577885	10.96491228	2.055076038	10.93394077	6.853785901	2.987303958	0	4.600141543	5.92651126	14.10859342	6.753812636	2.97550927	3.169115529	2.761000863	0.471698113	2.329644729	10.65449011	4.12979351	75.33964594	9.693877551	11.3272593	0	0	0	0	25.35211268	19.53875721	1.549186677	0	11.45767027	3.884572697	9.297520661	13.01084237	7.226236798	3.910068426	12.70417423	14.97902936	5.939123979	3.432494279	4.12512891	2.194357367	8.726695756	3.636363636	0	10.98122565	2.857142857	2.375296912	7.844069408	0	10.04405286	3.809869376	4.398826979	4.441624365	6.950122649	3.674219228	4.05561993	2.043318349	2.535925613	4.686584651	0.805477245	0.843407366	7.839448103	3.052658357	17.50380518	1.407657658	0	3.460207612	11.66180758	12.46105919	4.697986577	2.150537634	6.63423264	11.08033241	4.078303426	3.330161751	20.97337994	11.17103236	1.794258373	6.997667444	2.373685995	6.956037841	1.5	5.171603197	13.15789474	4.914004914	12.40238861	0	5.143721634	6.562756358	11.54279279	0	3.496503497	2.433090024	0	1.492091913	7.983193277	1.722158439	5.40765391	6.854256854	0	1.106439478	0	0	2.44100895	0	6.142820578	11.90830604	7.567071773	2.675840979	0	11.40195921	15.129683	3.888780867	3.470213997	1.230516817	4.806408545	5.373455132	8.566978193	0.520697735	0	0	1.089028042	7.593457944	0	0	1.191895113	0	0.458926113	0	1.208459215	2.611723738	1.887979862	0	1.98019802	0	0	5.180273518	8.840353614	12.12686567	0.840336134	20.4415372	2.234636872	2.429543246	2.379064235	8.304836346	4.848484848	24.45277066	4.662004662	3.799071338	0	1.678556441	2.905287623	0	5.503577325	3.418803419	1.596593933	10.68090788	4.069175992	5.450733753	6.364359586	2.612102743	6.465517241	9.194673431	4.025301898	2.083333333	3.921568627	2.049180328	1.686340641	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
r1.53	40.67905189	1.432664756	7.019438445	359.4713656	35.49141966	379.9933972	48.7654321	0	41.78720669	22.30483271	2.743484225	155.1724138	28.41726619	16.19433198	99.22417313	0	1122.770199	36.21018241	0.446627959	0	34.75935829	3.827751196	15.50387597	830.0480769	42.0696325	128.4824648	0	75.88532884	0	58.42847549	15.31213192	73.64341085	385.9844271	21.45155524	38.174638	373.245614	16.02959309	18.22323462	1286.879896	1.493651979	123.8311852	22.64685067	160.4109048	0	123.5294118	102.0828565	111.4952463	178.0845557	363.2075472	0	133.1811263	0	264.3062989	839.2857143	377.0007387	0	0	0	0	0	65.34272902	67.90601601	1.256281407	4.455760662	87.68035516	10.84710744	57.54795663	41.68982768	0	166.3641863	13.78070701	220.861173	64.83600305	139.9106222	42.94670846	120.9837366	0	0	66.95005313	67.34693878	0	0.713097219	0.340136054	0	280.6603774	29.03225806	0	229.3540474	303.7354562	61.41367323	51.90028606	31.27641589	337.1411834	138.1393476	97.83525443	40.13797429	27.72831341	33.48554033	115.4279279	114.0456182	79.58477509	97.25114536	320.8722741	0	50	194.1618753	0	0	0	58.34901855	3.852080123	61.90191388	560.8130623	25.09325195	424.5965498	228	201.2223789	125.8223684	0	6.890215893	30.97893432	50.52950076	0	3.941441441	6.441223833	0	0	0	50.73112504	165.1260504	83.23765786	106.4891847	119.7691198	0	218.4111529	7.429420505	9.808292465	37.02196908	145.9627329	75.50550294	55.07591545	70.85530842	407.1100917	0	561.5866388	406.3400576	133.1907447	155.2920763	109.926169	427.2363151	130.0376142	13.23987539	62.74407706	62.10621062	54.36774588	115.4369725	133.1775701	12.19512195	0	28.00953516	14.63414634	240.9362093	0	76.73716012	46.43064423	374.4493392	0	11.22112211	9.661835749	99.82384028	0	82.68330733	46.64179104	0	0	44.32029795	55.15063168	0.793021412	0	37.97979798	52.65233682	58.27505828	81.89109329	337.5130617	94.83843894	36.02556653	0	15.41001651	67.35042735	187.3336881	28.03738318	368.5995253	33.54297694	73.98568019	0	65.37356322	181.357007	50.60379528	0	222.745098	112.704918	127.4873524	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__; s__
r1.530	23.70275464	0	0	0.440528634	15.60062402	13.5358204	74.69135802	36.22191655	4.821600771	28.72592092	0	0	0	0.2891845	0	0	0	7.078682276	0	1.915708812	40.77540107	3.827751196	0	5.048076923	14.02321083	0.32776139	0	4.215851602	0	4.253413924	0	0	0	30.74722917	9.214567793	0	0	0	9.138381201	0	30.83143796	2.123142251	0.790201501	4.702864472	5.446623094	12.13092241	1.152405647	6.729939603	0.943396226	0	6.849315068	0	20.58460272	3.571428571	14.03595174	0	0	0	0	0	12.81229981	6.971340046	0	0.636537237	1.66481687	11.1053719	0	0	0	0.604960678	0	39.71789161	7.627765065	0	0	8.726695756	0	0	1.062699256	32.24489796	0	0.475398146	3.401360544	0.881057269	19.04934688	0	26.64974619	0	23.88242498	12.45654693	6.947282387	32.96703297	0	2.013693113	31.48720832	0	25.69320784	2.536783359	14.63963964	7.202881152	11.24567474	0	9.691934926	0	15.05376344	1.769128704	0	0	0	0	13.48228043	5.681818182	9.330223259	9.494743981	24.4852532	10.5	20.21626704	0	1.228501229	24.80477722	0	25.41603631	0	31.53153153	0	0	0	0	0.895255148	0.840336134	0	0	0	0	0	8.915304606	0	41.09031733	19.40993789	22.77962631	0	0	4.96941896	0	6.744820941	0	38.88780867	34.12377097	25.84085316	0	0	0.778816199	0.520697735	0	0	0	0	0	0	0	0	2.294630564	0	0	7.25478816	6.293266205	0	0	0	0	0	0	0	0	0	0	0	0	0	15.75757576	8.873989351	17.77389277	6.753904601	0	9.651699538	25.56653109	0	24.76609796	2.735042735	28.73869079	1.780151313	11.52933198	0	0	28.51545494	0	0	0	1.041666667	10.19607843	0.683060109	1.011804384	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
r1.531	0	743.5530086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3938.709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.69911504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.2727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.8590604	0	0	0	0	73.26355852	0	0	0	0	0	0	0	0	0	620.3931204	0	0	0	520.9187859	0	0	0	0	0	0	0	0	0	0	68.61198738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
r1.532	143.8180653	0	0	127.753304	7.800312012	15.51667217	22.83950617	1.834021091	67.82385085	2.365664076	0	16.2835249	3.237410072	28.05089647	13.88321764	0	16.78908709	2.722570106	23.22465386	0	4.679144385	49.76076555	4.429678848	38.70192308	17.89168279	9.505080302	0	4.215851602	0	1.343183345	9.422850412	15.50387597	74.15647015	22.16660708	12.72487933	16.66666667	7.398273736	2.733485194	77.34986945	2.987303958	3.285317159	9.200283086	36.74436981	32.06498504	18.08278867	39.36827649	26.79343129	54.87489215	6.132075472	15.43389633	15.22070015	3.539823009	9.46891725	34.69387755	63.77739473	0	0	0	0	0.938967136	13.4529148	11.87709786	3.768844221	7.638446849	13.59600444	13.42975207	15.84653878	21.12284603	0	11.49425287	15.27860995	9.651076466	25.55301297	43.31385356	0.940438871	52.36017453	0	0	22.67091746	8.571428571	9.501187648	7.844069408	3.401360544	5.991189427	5.986937591	4.398826979	5.076142132	11.31098392	22.65768524	37.65932793	16.34654679	9.298393914	13.18101933	35.84373741	7.309530503	17.87394167	5.087763928	26.8899036	11.26126126	26.41056423	2.595155709	23.94835485	79.26618207	2.684563758	23.11827957	11.94161875	3.385657125	8.156606852	0.951474786	84.16240925	0.770416025	20.33492823	3.998667111	5.425567989	15.58152476	7.5	22.56699577	106.0855263	0	28.47955903	11.15241636	42.36006051	4.101722724	57.71396396	14.49275362	124.7086247	14.29440389	0	5.073112504	20.58823529	1.722158439	8.735440932	6.493506494	0	9.294091613	15.97325409	14.7124387	69.97558991	12.81055901	19.19631431	15.18309021	14.67553313	9.93883792	0	27.94282961	19.45244957	57.55395683	104.3956044	6.152584085	20.82777036	10.20956475	3.894080997	12.75709451	17.55175518	19.54795357	26.68118704	74.76635514	0	0	6.555423123	0	12.39100505	8.474576271	19.33534743	2.031340685	19.19446193	0	23.76237624	0	4.697592484	2.486531289	11.96047842	11.19402985	4.201680672	3.270645953	12.66294227	22.59475219	0.793021412	68.88128969	9.696969697	16.36758036	29.13752914	18.15111862	17.76384535	14.68736886	10.45903544	0	17.06108971	18.46153846	4.789781799	10.23587005	32.89250593	2.935010482	17.10421639	5.877231171	6.465517241	92.26379201	28.17711328	19.27083333	4.705882353	10.24590164	26.98145025	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
r1.533	0	1571.633238	0	0	0	0	0	0	0	0	0	0	0	0	0	61.13537118	0	0	0	0	0	0	0	0	0	0	0	0	1372.580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.8318584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.8181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9261745	0	0	0	0	14.27212179	0	0	0	0	0	0	0	0	0	213.7592138	0	0	0	80.39376538	0	0	0	0	5821.428571	0	0	0	0	0	182.1766562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.5437449	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	3.170577045	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
r1.534	25.30429212	0	65.33477322	5.286343612	0	0	29.62962963	0	29.89392478	6.083136195	17.83264746	18.19923372	1.079136691	1.156737999	0	0	0	8.71222434	334.9709692	6.704980843	0	313.8755981	117.3864895	20.67307692	82.68858801	0	0	1.686340641	0	14.99888068	2.355712603	0	1.112347052	0.357525921	2.193944713	0.438596491	0.411015208	0.911161731	0	0	0	0	0	0	0	2.517738613	0	0.690250216	0	0.582411182	16.74277017	0	0	2.040816327	16.99088894	0	0	0	0	0	0.64061499	0	3.768844221	12.09420751	4.162042175	0	6.00500417	0	5.865102639	1.209921355	5.991611744	0.742390497	6.483600305	13.7504297	4.07523511	0.793335978	0	0	0	1.224489796	0	0	0	2.81938326	1.45137881	0.586510264	0	2.452984464	0	5.793742758	35.55373927	17.75147929	9.373169303	8.457511075	0	0	0	4.566210046	0	0	0.432525952	0	1.730702665	0	1.075268817	4.865103936	5.540166205	162.7243067	0	8.335574079	0	6.877990431	0.333222259	3.051881994	0.834724541	0	0	10.69078947	0	55.12172715	7.434944238	3.328290469	0	13.79504505	0	69.93006993	0	0	1.790510295	33.61344538	62.5717566	0	322.5108225	0	0	0	1.783325903	27.25793328	0	0	0	0.45861041	0.764525994	0	10.59900434	1.44092219	13.41629399	0.2891845	8.613617719	1.068090788	8.060182697	1.557632399	2.343139807	0	0	0.272257011	0	0	0	0	0	1.835704452	0	4.229607251	0	0	0	3.96039604	0	0	0	0	0	0	0	0	14.33430515	0	96.72691744	4.04040404	12.62078486	0	0.844238075	0	76.7939572	39.51191168	0	1.100715465	0	5.588078765	3.115264798	0	26.41509434	202.8639618	24.16195037	9.33908046	0.951173114	94.30707303	3.645833333	0	1.366120219	63.74367622	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
r1.535	84.24087124	0	0.539956803	6.167400881	6.24024961	67.34896005	75.61728395	11.46263182	15.10768242	1.689760054	0	31.6091954	0.35971223	0.578368999	14.90404247	0	0	4.083855159	16.07860652	0	3.342245989	1.913875598	12.18161683	3.125	6.286266925	7.210750574	0	0.84317032	0	14.10342512	5.889281508	2.583979328	45.23544679	5.362888809	12.72487933	3.50877193	0.411015208	1.366742597	10.44386423	1.493651979	4.296183978	0.707714084	0	3.847798204	1.74291939	4.348821241	5.185825411	7.075064711	1.886792453	1.456027956	26.63622527	0	5.351996706	6.12244898	95.05048018	0	0	0	0	0	22.10121717	11.3607023	1.675041876	0	2.497225305	1.291322314	6.171809842	5.558643691	0	0.604960678	0.299580587	1.855976244	9.534706331	11.00034376	4.388714734	11.10670369	0	0	14.16932341	0.408163265	0	2.852388876	0	10.74889868	2.90275762	3.812316716	11.4213198	1.907876806	4.898958971	30.99652375	17.98120147	18.59678783	4.686584651	6.846556585	6.184987349	8.780181875	6.614093106	16.2354135	0.563063063	4.50180072	0	3.331945023	1.730702665	0	2.688172043	3.538257408	0	13.05057096	0	0	0	1.794258373	3.332222592	0.339097999	7.790762382	0.5	42.31311707	85.52631579	0	11.48369316	14.86988848	31.16490166	0	33.22072072	4.025764895	123.5431235	11.55717762	0	2.685765443	4.201680672	3.444316877	7.903494176	5.050505051	3.154574132	8.630227927	0	12.03744984	6.509357201	3.105590062	8.95828001	2.67936886	9.172208209	8.027522936	0	6.423638991	0	34.22127163	10.69982649	10.66447908	3.738317757	11.82160129	1.557632399	13.01744337	1.350135014	1.832620648	15.51864961	7.009345794	0	0	1.78784267	0	0	0	0	11.89785258	18.56513531	0	9.240924092	0	0	3.729796933	11.44045762	10.72761194	0.840336134	0	1.117318436	4.616132167	0	94.7728383	7.676767677	10.05718793	1.456876457	8.020261714	9.404388715	2.937473773	15.10749564	0	47.88112273	4.444444444	23.41671102	1.780151313	13.56391997	0.419287212	10.7398568	8.489333914	8.620689655	10.14584654	14.95112133	7.291666667	12.54901961	2.732240437	3.372681282	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
r1.536	0	60.17191977	0.539956803	1.321585903	1.560062402	2.641135688	26.54320988	6.419073819	0	0.675904022	0	0	21.58273381	0	0	0	6.820566632	0	9.155873158	0	12.70053476	0.956937799	0	0	0	3.605375287	179.0017212	0	0	0	0	2.153316107	20.02224694	1.072577762	0.877577885	1.315789474	0.822030415	19.58997722	3.916449086	0	1.263583523	12.38499646	4.346108258	0	0.435729847	1.144426642	2.304811294	2.933563417	0	1.747233547	1.522070015	23.59882006	18.9378345	0	41.12287614	0	0	0	0	83.56807512	0.64061499	0	0	0	7.769145394	0.258264463	1.501251043	141.7454141	22.971652	2.41984271	3.894547633	0	4.958047292	0	0	0	3.636363636	0	10.62699256	1.632653061	4.156769596	34.94176373	3.06122449	3.171806167	5.442670537	1.173020528	0	4.224584355	0	8.400926999	0	0	28.11950791	3.221908981	0.281135789	0.313577924	0	3.551496702	2.533783784	3.301320528	0.865051903	0	0	10.73825503	0	1.769128704	30.47091413	0	55.18553758	58.61790804	0.385208012	0	0	0	5.843071786	2	7.522331923	0	12.28501229	0	0	0	8.203445447	0	0	0	7.299270073	0	0	0	0.861079219	5.823627288	31.38528139	11.829653	0	0	0	0	0	5.374968006	0.595415302	0	4.204892966	0	3.533001445	102.3054755	0.388878087	9.54308849	0	3.738317757	4.298764105	116.8224299	0	0	0	1.089028042	0	0	0	0	4.87804878	47.72831574	0	0	1.160766106	0	0	2.640264026	0	0	0	0	19.58955224	0	4.905968929	0	0	0	0	0.808080808	3.352395977	0	0	1.567398119	8.392782207	0	0	0	3.760683761	0	1.780151313	0	0.419287212	4.375497216	7.836308228	8.620689655	0.634115409	0	2.083333333	0.784313725	0	1.349072513	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]; f__[Cerasicoccaceae]; g__; s__
